SP_Hole_ID,From_Hole_Position,To_Hole_Position,Ag_ppm,Al_pct,As_ppm,Au_ppm,Ba_ppm,Bi_ppm,Ca_pct,Cd_ppm,Ce_ppm,Co_ppm,Cr_ppm,Cs_ppm,Cu_ppm,Dy_ppm,Er_ppm,Eu_ppm,Fe_pct,Ga_ppm,Gd_ppm,Ge_ppm,Hf_ppm,Hg_ppm,Ho_ppm,In_ppm,K_pct,La_ppm,Lu_ppm,Match,Mg_pct,Mn_ppm,Mo_ppm,Na_pct,Nb_ppm,Nd_ppm,Ni_ppm,P_pct,Pb_ppm,Pr_ppm,Rb_ppm,Re_ppm,S_pct,Sb_ppm,Sc_ppm,Se_ppm,Si_pct,Sm_ppm,Sn_ppm,Sr_ppm,Ta_ppm,Tb_ppm,Te_ppm,Th_ppm,Ti_ppm,Tl_ppm,Tm_ppm,U_ppm,V_ppm,W_ppm,Y_ppm,Yb_ppm,Zn_ppm,Zr_ppm
PH19RD7492,378,379.0,0.19875000,5.07721503,1.54825000,0.01050000,287.29625000,0.80200000,2.58363745,0.25600000,533.18650000,20.70875000,42.54766666,33.77550000,839.44150000,5.57250000,2.63750000,2.34975000,8.22458587,-4.05375000,6.25525000,4.79700000,4.61575000,0.24725000,1.07475000,0.24550000,1.15633852,288.64900000,0.39000000,0.97730761,2.80610980,2296.01725000,13.54625000,0.02916313,9.48550000,73.98900000,797.65150000,0.10578143,21.97950000,21.78550000,54.46025000,0.00225000,0.08514966,4.17250000,10.71133333,4.04050000,21.40879176,9.39100000,5.47700000,16.07175000,1.20650000,0.71475000,4.20725000,12.84525000,5239.30325000,0.63200000,224.41450000,41.91725000,-107.20000000,28.28925000,19.16875000,146.10000000,119.82625000,138.94050000
PH19RD7492,379.0,380.0,0.44214285,6.33022821,-1.42242857,0.01271428,223.43900000,0.42371428,1.64592202,0.26671428,395.97014285,17.22457142,60.19766666,33.44442857,328.31900000,5.69571428,2.35914285,2.22200000,7.19788458,7.42757142,6.60285714,4.99057142,4.99457142,0.20414285,1.06085714,0.24514285,1.69868792,331.77771428,0.38928571,0.97805876,2.89637543,1390.85771428,4.09428571,0.02866576,14.12657142,50.71714285,867.30157142,0.10260880,12.69485714,25.53185714,64.89157142,0.00771428,-0.03916603,6.33414285,26.10533333,5.01200000,21.92385555,8.69757142,8.33471428,18.85314285,0.99985714,0.73185714,5.25685714,9.36328571,15442.46000000,0.66528571,242.05400000,26.03928571,323.45757142,28.04242857,18.97357142,144.85657142,177.49457142,208.68800000
PH19RD7492,380.0,381.0,0.69257142,5.33122118,3.28871428,0.01671428,196.45428571,6.50085714,1.88291318,0.26400000,529.69457142,19.42785714,52.55014285,34.36828571,2152.78200000,5.69800000,2.86542857,2.45942857,10.19400818,-6.14371428,6.94028571,4.93014285,3.93828571,0.36057142,1.09014285,0.27914285,0.93934414,365.52614285,0.38985714,0.97143702,3.52979978,1571.31642857,33.33342857,0.02982902,12.82842857,66.94042857,798.70657142,0.07890958,20.39971428,26.72442857,64.33814285,0.00328571,0.07669352,9.68900000,23.81785714,4.40814285,17.53156320,9.32828571,13.61757142,16.70728571,1.15100000,0.96214285,4.78128571,13.57785714,12749.46414285,1.22900000,347.89100000,36.35371428,215.67285714,26.86128571,23.86985714,138.04528571,171.85742857,190.06571428
PH19RD7492,383.0,384.0,0.33300000,5.61088435,1.01350000,0.03000000,522.00350000,0.58950000,1.96874425,0.32850000,956.26900000,19.23400000,98.37200000,34.70800000,1958.31900000,5.61400000,2.45900000,2.52650000,7.33217400,-2.04500000,6.87900000,4.98050000,3.40300000,0.42200000,1.09200000,0.24900000,1.91731045,423.97050000,0.39100000,0.97095948,3.71965660,1592.07550000,6.39300000,0.02921885,13.47250000,79.82300000,799.57500000,0.07030145,18.00850000,26.65000000,92.93500000,0.00500000,-0.02673430,4.16850000,25.59450000,5.52500000,18.97123475,9.55550000,7.40650000,22.28200000,1.11750000,0.74950000,4.18050000,8.93750000,14255.74300000,0.30800000,224.41450000,23.21450000,200.84800000,24.80300000,39.16600000,182.19600000,184.68150000,189.36400000
PH19RD7492,384.0,385.0,0.73600000,3.46576100,-1.74825000,0.01625000,271.28375000,0.61125000,1.63054230,0.26150000,722.28125000,17.04500000,60.97075000,32.70775000,1669.16375000,5.05875000,2.45200000,1.90675000,7.51934685,-0.14600000,6.76800000,5.36350000,3.79275000,0.22450000,1.00850000,0.32425000,1.39395077,254.70525000,0.39075000,0.96671814,1.80476773,1387.22925000,33.33175000,0.04775806,9.66825000,64.71725000,743.16700000,0.07116923,18.84025000,22.28725000,67.36000000,0.00325000,-0.04014617,10.12600000,13.72612500,5.30075000,26.65872280,9.06450000,6.32550000,18.36975000,1.02400000,0.73150000,3.28125000,11.23050000,14212.87375000,0.60975000,223.92000000,22.70500000,209.11575000,27.18850000,15.75850000,136.57475000,150.66875000,136.91175000
PH19RD7492,385.0,386.0,2.12450000,5.35833907,-2.94550000,0.00900000,328.87950000,0.58025000,1.67148182,0.27275000,688.08675000,16.39225000,80.01825000,30.84200000,2371.43075000,5.52350000,2.36225000,2.40400000,8.29779432,8.59050000,6.77400000,5.01525000,3.27350000,0.05250000,1.07325000,0.33600000,1.31972960,310.58600000,0.38600000,0.95650163,3.02467395,1519.37450000,33.56975000,0.03127892,9.57200000,65.75375000,798.60550000,0.05934262,19.27525000,20.45425000,58.56175000,0.00275000,-0.00906605,12.39925000,19.74525000,4.46775000,13.52693460,8.04325000,20.47525000,20.43850000,1.17100000,0.75225000,5.20200000,9.64525000,14455.01625000,1.36925000,224.41450000,36.03675000,336.33875000,20.84750000,21.00575000,136.49125000,211.67475000,134.31300000
PH19RD7492,386.0,387.0,0.33966666,5.78720143,9.55300000,0.23700000,362.68266666,1.80866666,1.41509650,0.30900000,807.42566666,20.59666666,54.94700000,34.53833333,2071.20533333,5.66700000,2.97533333,2.50300000,9.10799663,1.52433333,6.80166666,5.25600000,2.88166666,0.28233333,1.08966666,0.23733333,1.80220120,237.00633333,0.39033333,0.96778926,4.78351780,1695.15333333,8.74566666,0.02880333,15.55533333,59.23766666,797.81066666,0.05922290,20.15033333,26.65000000,104.75133333,0.00600000,0.05731460,4.19033333,28.23666666,5.75966666,16.18401173,9.26400000,16.52966666,18.57633333,1.14633333,1.00500000,4.19133333,12.56200000,16604.60266666,1.12533333,347.89100000,30.93033333,348.05666666,28.06233333,28.96233333,168.62333333,178.73033333,203.05400000
PH19RD7492,388.0,389.0,0.32450000,1.30674350,10.41650000,0.05600000,294.25550000,1.52400000,11.39055360,0.25850000,309.11800000,8.84750000,34.44100000,34.83600000,2619.50100000,3.86050000,1.59350000,2.58100000,3.31892565,7.21750000,6.87400000,5.06200000,3.08850000,0.65950000,0.94750000,0.33400000,0.38211880,133.01400000,0.39100000,0.96041778,4.26740630,2902.12000000,19.45600000,0.02893670,14.00450000,49.33600000,798.56950000,0.17780265,21.57350000,12.45050000,2.87450000,0.00200000,0.45708300,4.17200000,17.11650000,3.96150000,14.03844540,8.57750000,4.61400000,17.87950000,1.53050000,0.44400000,4.18600000,7.79450000,1758.87800000,0.50500000,99.36500000,29.71400000,-123.61000000,26.84550000,11.14450000,383.97500000,30.23550000,25.22650000
PH19RD7492,390.0,391.0,0.15680000,1.34074412,14.47520000,0.03060000,136.12220000,1.39500000,7.45390744,0.25960000,338.99580000,27.01120000,45.46020000,31.40180000,3271.33840000,5.43820000,2.39780000,2.34480000,14.13401184,-29.93080000,7.06480000,4.66540000,3.54300000,0.62460000,1.08140000,0.39220000,-0.26106188,437.52720000,0.38980000,0.96628322,2.69895678,1516.18380000,15.25980000,0.02894888,10.48240000,56.84760000,742.35440000,0.10848638,19.53280000,15.13400000,34.48160000,0.00260000,0.34182382,13.62160000,12.20280000,5.63140000,16.67908700,8.99560000,12.38900000,19.95760000,1.62220000,0.75960000,4.19160000,17.01700000,1615.38100000,1.67840000,250.73860000,31.41400000,-114.64280000,26.06660000,8.24840000,277.25280000,-5.50160000,38.39920000
PH19RD7492,392.0,393.0,5.30400000,5.69990570,-4.44100000,0.00700000,61.36900000,0.29400000,4.63798990,0.26700000,86.31800000,5.06900000,70.64600000,31.15700000,880.26000000,2.34200000,0.84100000,2.50900000,1.57368100,24.55600000,7.24100000,4.76500000,5.17600000,0.10300000,1.03900000,0.41600000,1.33828080,215.17700000,0.37300000,0.93344861,1.96577560,1419.37600000,18.40000000,0.23639410,0.20600000,28.49200000,797.17500000,0.09042310,19.35000000,8.75500000,-5.52200000,0.00200000,-0.02761140,13.36300000,3.35400000,3.63700000,11.66461810,9.28600000,42.02500000,13.75500000,1.31000000,0.31000000,4.25700000,11.18300000,-697.54500000,0.25800000,108.70500000,39.66100000,185.77400000,24.57600000,-11.37500000,189.39300000,287.34800000,30.10200000
PH19RD7492,393.0,394.0,11.80300000,7.10378210,-10.79800000,0.00800000,79.69100000,0.18600000,1.41492150,0.25600000,232.41500000,16.57900000,254.02700000,35.83100000,547.83200000,5.24500000,1.43800000,1.87100000,6.03929010,4.43200000,6.08000000,4.75800000,5.00000000,0.22500000,0.79400000,0.27900000,1.46644200,199.42400000,0.39100000,0.96119916,1.87935800,840.85000000,14.49100000,0.07551200,2.98500000,37.29500000,797.38500000,0.05311730,15.60100000,16.58400000,46.31100000,0.00300000,-0.02143200,13.36300000,24.95900000,3.84300000,13.20319620,6.86900000,38.20400000,16.10300000,1.05000000,0.43100000,0.39400000,10.47600000,5240.76300000,0.73100000,100.93800000,32.46200000,17.56800000,19.93000000,5.89400000,172.04400000,271.54000000,96.75300000
PH19RD7492,394.0,395.0,7.05000000,6.88456165,4.74000000,0.00950000,216.12350000,1.14750000,1.48393140,0.25300000,432.06200000,20.46850000,150.09800000,34.70800000,875.36000000,5.38400000,1.87200000,2.35000000,6.30387805,14.02800000,7.08050000,4.77850000,4.11450000,0.03000000,1.08000000,0.26750000,1.41317970,415.98600000,0.38200000,0.91185201,1.42346225,1274.93150000,28.52550000,0.22841440,9.30150000,69.04000000,797.12500000,0.06093405,30.43450000,26.49150000,51.96800000,0.00650000,-0.02821765,7.61900000,23.53700000,4.96450000,15.54017520,9.46550000,22.21750000,21.44900000,0.98950000,0.48550000,6.26950000,7.05100000,10109.67200000,0.80150000,100.93800000,44.18250000,120.10000000,20.72900000,15.38900000,179.30050000,262.00500000,142.01000000
PH19RD7492,395.0,396.0,0.30225000,7.11766142,0.55175000,0.02500000,545.05375000,0.87850000,1.32018520,0.28425000,611.84500000,18.41150000,55.29700000,33.82325000,928.02400000,5.55650000,2.36075000,2.23025000,6.77812457,11.36550000,6.53825000,5.29525000,4.48650000,0.40825000,1.11000000,0.25050000,2.77877950,249.31500000,0.38150000,0.95341772,2.85093155,1197.51525000,14.54300000,0.09667275,13.03400000,63.67775000,796.54525000,0.06757150,19.95975000,26.57075000,116.29325000,0.00800000,-0.02949532,6.53450000,24.18875000,4.37550000,18.72612000,9.07475000,14.22000000,29.19025000,1.28875000,0.69750000,4.23275000,8.51300000,15971.37025000,1.74675000,224.41450000,17.13800000,301.86675000,27.39500000,18.87725000,174.54675000,158.12925000,220.74775000
PH19RD7492,396.0,397.0,0.58450000,7.06523910,7.17100000,0.00400000,230.53350000,1.46700000,1.81003405,0.36050000,874.68100000,19.07500000,52.49350000,34.98550000,1151.52100000,5.54000000,2.26750000,2.35300000,6.45359685,10.69050000,6.90800000,5.40900000,4.34000000,0.42350000,1.09450000,0.27700000,1.47967835,237.64900000,0.38200000,0.95142960,2.74453475,1582.78150000,13.28000000,0.05941680,8.99550000,76.33400000,797.38200000,0.06615135,22.30000000,26.65000000,66.19500000,0.00650000,-0.05386245,7.25700000,24.61200000,4.31450000,12.34011875,9.25950000,20.48400000,17.30800000,0.97950000,0.71250000,4.16700000,9.07550000,16370.84900000,1.15550000,224.41450000,23.71450000,222.77250000,30.57050000,18.99600000,188.17050000,228.78300000,175.97300000
PH19RD7492,398.0,399.0,1.13900000,6.26292385,3.89550000,0.01383333,714.20266666,0.66083333,1.52273008,0.33766666,691.29983333,19.74166666,53.99385714,36.92516666,1304.83933333,5.68533333,2.91783333,2.46383333,9.62337348,3.46433333,7.04133333,5.45383333,4.18983333,0.27466666,1.09100000,0.25850000,2.38630725,258.66700000,0.39000000,0.97770310,3.55823457,1960.34383333,19.51250000,0.05821777,13.32450000,66.99050000,767.35250000,0.08200002,22.66300000,25.42016666,109.24033333,0.00350000,0.02707632,8.50850000,27.81442857,5.52550000,19.32251787,8.75633333,9.22716666,28.81983333,1.15483333,0.95550000,3.57433333,11.90083333,18671.46966666,0.77300000,347.89100000,23.95766666,260.11066666,25.16000000,26.65450000,108.36850000,200.99116666,222.71966666
PH19RD7492,399.0,400.0,1.00800000,6.03625470,-3.43850000,0.01150000,198.45350000,0.19400000,1.72007800,0.22950000,345.54350000,18.23700000,54.89700000,31.24800000,5325.82850000,5.53500000,2.40850000,2.26650000,7.59088815,4.33500000,6.70750000,4.84550000,2.57550000,0.03750000,1.08850000,0.25250000,1.83731220,276.71750000,0.39000000,0.97755420,3.25079730,879.75200000,10.32600000,0.16180140,11.04750000,24.49150000,796.83350000,0.17081610,12.65400000,22.73650000,87.17050000,0.01200000,0.11944830,9.59000000,25.27300000,4.06050000,15.58550400,8.59800000,8.56900000,24.36600000,1.07750000,0.78650000,5.13850000,6.91050000,12426.00100000,0.95250000,224.41450000,11.43100000,211.35250000,25.48800000,19.91200000,115.10700000,100.59550000,165.36100000
PH19RD7492,400.0,401.0,0.11400000,6.65915610,-2.28000000,0.00900000,336.45000000,0.21700000,1.82818890,0.31900000,679.32400000,15.20100000,57.05100000,34.78800000,1572.61600000,5.75200000,2.91600000,2.47300000,8.46522000,5.24300000,7.25900000,6.17600000,2.87400000,0.09600000,1.11900000,0.25200000,2.46123400,286.56400000,0.39100000,0.98047012,3.35301770,2087.20100000,3.04300000,0.02955500,11.68500000,41.59700000,796.30000000,0.09102600,12.48200000,26.65000000,106.74000000,0.01700000,0.05641200,8.22300000,36.75500000,5.86400000,22.05361230,9.17700000,6.17800000,24.27800000,0.99900000,0.99400000,4.28000000,10.18400000,13726.64200000,0.56000000,347.89100000,23.89400000,272.68900000,26.50300000,20.09100000,98.09300000,246.96400000,219.52200000
PH19RD7492,402.0,403.0,0.46100000,7.50166500,-3.73000000,0.01000000,172.09400000,0.18600000,1.45017870,0.24200000,274.95900000,23.83900000,55.60500000,31.28500000,681.70200000,5.22900000,1.89600000,1.86800000,6.61544580,20.04500000,4.65800000,5.20800000,4.72000000,0.03200000,1.07600000,0.25400000,2.25095520,172.83500000,0.39100000,0.96608163,2.41565490,789.92000000,5.53000000,0.05990240,5.56600000,22.23600000,796.92800000,0.08014660,21.12400000,20.06200000,80.21100000,0.00300000,-0.01171630,13.36300000,24.87600000,4.04800000,15.58550400,9.17100000,39.19600000,18.04900000,1.07500000,0.50600000,0.35300000,7.57800000,11119.82800000,0.62300000,100.93800000,12.18300000,205.08500000,26.30900000,11.13800000,178.28900000,173.94600000,182.94600000
PH19RD7492,403.0,404.0,6.98500000,4.78012010,-5.35900000,0.00600000,44.62000000,2.02800000,1.89044460,0.29100000,315.36700000,14.40500000,57.89700000,34.78800000,933.38300000,2.43600000,0.90100000,1.46400000,1.60855960,8.40600000,6.44300000,4.78200000,3.91600000,0.76900000,0.68500000,0.30400000,0.66811120,155.79100000,0.37300000,0.91363207,2.88806260,608.79900000,37.07600000,0.02837800,12.05900000,41.22600000,797.17500000,0.16776940,30.26000000,17.39300000,16.80600000,0.01700000,0.15221100,4.16900000,40.88500000,7.76500000,22.35303300,6.90200000,4.89800000,14.05100000,1.09600000,0.29100000,4.14900000,7.60100000,4643.06400000,0.66400000,97.79200000,24.23300000,64.50600000,26.57400000,1.74300000,186.90000000,140.13200000,55.96000000
PH19RD7492,404.0,405.0,0.61500000,6.17117736,-2.85500000,0.00666666,178.58333333,0.88966666,1.74339933,0.26466666,317.59266666,16.29466666,58.69500000,33.68266666,1771.71800000,5.66066666,2.77300000,2.39800000,9.64247890,4.23966666,6.96466666,5.29200000,3.81866666,0.30600000,1.09500000,0.24200000,1.72760230,271.16600000,0.38966666,0.97978583,2.78616710,1128.84466666,36.85133333,0.03664143,9.74900000,64.17866666,799.93166666,0.08965190,25.04266666,26.36866666,88.64033333,0.00933333,0.08252463,14.89100000,28.60066666,4.57266666,18.87532206,8.38733333,14.89966666,18.44900000,1.69300000,0.68633333,4.31933333,10.98866666,13190.35266666,0.48633333,265.57333333,21.21500000,202.34933333,25.81366666,21.07066666,143.76366666,102.39900000,176.20766666
PH19RD7492,408.0,409.0,0.20850000,6.35618890,0.70800000,0.03000000,292.75350000,0.77800000,1.50179905,0.27500000,659.53100000,23.83350000,51.54850000,33.73800000,733.47850000,5.65050000,3.00150000,2.44950000,8.78175185,6.19450000,7.02850000,4.83500000,4.61750000,0.65800000,1.09900000,0.24600000,1.54870200,297.10800000,0.39100000,0.97378909,3.71513740,1126.14200000,2.05650000,0.02828020,15.30650000,73.97700000,797.70700000,0.06892485,18.31550000,26.65000000,99.54850000,0.00750000,0.04726770,4.17050000,30.25500000,5.93300000,15.39499455,9.45350000,8.79700000,20.77500000,1.06150000,1.02950000,4.39050000,10.35400000,20823.34450000,1.11900000,347.89100000,15.56750000,398.20550000,31.84600000,20.66250000,185.22550000,94.66650000,250.22250000
PH19RD7492,409.0,410.0,0.76325000,5.76386134,-0.44875000,0.00987500,455.41625000,0.75750000,1.58396843,0.28612500,553.77150000,17.91687500,75.40555555,33.28200000,567.03875000,5.66150000,2.76450000,2.31475000,9.48692770,5.40837500,6.96937500,5.09862500,4.95712500,0.14187500,1.08662500,0.25675000,1.71720671,294.07400000,0.38975000,0.97403196,3.32526905,1112.88225000,2.91437500,0.02878582,11.13025000,56.03637500,770.23987500,0.07589437,14.05950000,25.76450000,87.42650000,0.00975000,-0.00793777,9.64350000,27.11622222,5.71662500,16.81150473,9.03875000,12.03900000,20.43000000,1.12312500,0.87075000,3.76812500,11.15600000,18270.58562500,1.43975000,286.15275000,27.00387500,306.78175000,27.18187500,20.39500000,127.28762500,84.26812500,208.46575000
PH19RD7492,410.0,411.0,0.28557142,6.33405254,1.60542857,0.01428571,447.22371428,0.59942857,1.56949217,0.27614285,676.94571428,16.43200000,57.99040000,33.70657142,478.28142857,5.50671428,2.57342857,2.26528571,8.71118567,2.32557142,6.45257142,5.13285714,4.93485714,0.35928571,1.09128571,0.26742857,1.88996954,273.43600000,0.39014285,0.94825013,3.67463694,1138.38528571,11.52557142,0.02897296,12.75714285,55.19357142,757.12357142,0.08647614,16.28914285,25.49757142,99.26757142,0.00657142,-0.00483726,9.26300000,27.17380000,4.93100000,18.23549830,8.44071428,8.59385714,18.48814285,1.29871428,0.76114285,4.21485714,12.04900000,16253.44400000,1.67885714,242.05400000,21.87471428,223.08928571,28.93057142,21.57885714,145.01400000,123.84271428,219.89371428
PH19RD7492,413.0,414.0,0.81380000,5.93922800,9.17040000,0.01920000,574.37940000,1.03860000,1.42903390,0.27440000,652.17340000,17.84200000,78.87580000,35.09820000,1930.04020000,5.59680000,2.91220000,2.20220000,10.74872818,-4.12600000,7.19720000,4.76320000,3.74120000,0.20720000,1.09400000,0.24960000,1.40678126,258.95660000,0.38980000,0.97219396,3.17533424,940.03260000,68.55980000,0.02910884,15.64580000,62.43840000,753.68760000,0.09806260,26.81000000,25.25120000,86.43060000,0.00880000,0.05826034,8.64720000,28.82740000,6.26200000,18.80865076,9.30840000,10.34560000,23.56940000,1.78520000,0.98300000,5.15600000,12.76440000,15469.80460000,1.75800000,347.89100000,30.00300000,252.22000000,26.58100000,28.09060000,119.43420000,28.13860000,192.63240000
PH19RD7492,414.0,415.0,0.30083333,4.73840121,7.27316666,0.01783333,800.26800000,0.63016666,2.19380991,0.25616666,663.87966666,17.12866666,71.02933333,32.91833333,2582.48050000,5.52983333,3.03666666,2.29433333,12.39718313,-2.32933333,6.91750000,5.00383333,3.11766666,0.26550000,1.08100000,0.24600000,1.24956593,355.33916666,0.38966666,0.96882031,2.70018225,1353.32916666,17.14133333,0.04094665,16.31383333,69.25916666,751.47616666,0.09911790,21.37700000,26.31833333,82.37266666,0.01033333,0.16443385,9.13050000,23.73116666,4.81983333,15.75257683,9.39783333,15.19050000,26.26233333,1.19900000,0.98166666,4.92250000,15.03250000,19592.41300000,1.30566666,347.89100000,21.21616666,354.69600000,27.91283333,35.62933333,111.08966666,40.49850000,163.67766666
PH19RD7492,415.0,416.0,0.86528571,2.42167236,9.94800000,0.00700000,334.76828571,0.62871428,5.35444505,0.25542857,543.55085714,19.95600000,45.94200000,34.92542857,3309.43100000,5.50114285,2.84557142,2.32857142,13.66710215,-27.55728571,6.69257142,4.96442857,2.97400000,0.43528571,1.07057142,0.32928571,0.30771525,503.95471428,0.39028571,0.98204924,3.46359398,2336.13342857,19.58514285,0.02908840,16.88157142,77.51271428,681.44557142,0.19677996,20.51428571,19.75400000,65.97842857,0.00357142,0.24370131,13.40914285,7.71350000,5.32942857,11.93002951,9.30571428,17.29128571,28.25728571,1.46685714,0.89614285,4.21814285,15.74028571,4756.60657142,1.19557142,312.61200000,24.67171428,-19.16514285,26.96071428,40.51157142,191.33557142,12.38728571,92.63642857
PH19RD7492,416.0,417.0,0.52566666,6.39707180,-3.03700000,0.01000000,638.22033333,0.20400000,1.42367886,0.29733333,437.60466666,21.96333333,45.10450000,33.44800000,358.34833333,4.34100000,1.65200000,1.51433333,3.99905016,4.10300000,6.42400000,4.75033333,3.94333333,0.09833333,1.01166666,0.30400000,1.93075316,119.16833333,0.39033333,0.97902757,1.56809495,675.53966666,10.10500000,0.16783470,8.46133333,58.60166666,797.36666666,0.03749315,13.41400000,16.34333333,77.20233333,0.00833333,0.25549700,4.17066666,3.54900000,5.11200000,26.02215965,9.20866666,6.31233333,23.78933333,2.24600000,0.39766666,2.90100000,9.41300000,2755.05533333,0.42733333,99.88933333,19.16633333,-178.95033333,25.81266666,32.08133333,101.46900000,72.00433333,216.44133333
PH19RD7492,417.0,418.0,0.98380000,6.18326552,3.42440000,0.02840000,1308.62040000,0.90300000,1.25816416,0.33860000,776.91360000,18.74860000,207.19260000,35.29120000,584.38620000,4.88560000,2.35320000,2.26220000,8.31963034,-1.50760000,6.75180000,5.09680000,4.73160000,0.19600000,0.98960000,0.24940000,2.35430354,336.37640000,0.39020000,0.97044441,3.49220876,1147.83780000,16.25460000,0.02815132,9.24360000,71.12600000,743.11320000,0.03047548,19.30620000,21.99880000,104.78740000,0.01100000,-0.02543348,6.63560000,14.76400000,5.25800000,20.03649836,9.39480000,9.31320000,23.69300000,1.71480000,0.77140000,3.95700000,15.03380000,10198.05680000,0.87820000,250.89540000,17.83780000,67.03280000,29.38980000,24.42420000,118.81060000,38.06980000,167.13400000
PH19RD7492,418.0,419.0,3.61042857,1.45471501,6.52471428,0.00828571,243.86428571,0.62485714,3.99392535,0.27857142,360.42942857,35.14885714,69.99400000,33.65685714,1148.43428571,5.54757142,2.84614285,2.45357142,22.16524871,-61.14157142,6.78957142,5.22114285,4.25657142,0.49600000,1.06728571,0.37542857,-0.26023025,488.82285714,0.40257142,0.96589537,2.37685398,1108.07585714,6.82571428,0.03427001,1.78885714,61.75042857,422.49828571,0.05452752,19.63885714,13.61214285,116.33128571,0.00514285,0.08137481,16.07285714,7.61000000,6.83528571,9.09858720,8.81071428,23.23000000,17.06700000,0.72628571,0.91028571,3.66971428,17.48314285,5259.18028571,1.19357142,347.89100000,27.83771428,-87.00928571,22.87342857,6.63871428,190.60942857,-0.51900000,34.18685714
PH19RD7492,419.0,420.0,0.76087500,2.23765623,2.37387500,0.01462500,1464.38737500,0.83000000,3.16224461,0.27500000,734.66487500,16.62375000,143.30737500,34.67800000,1703.51825000,4.15162500,1.99350000,1.98900000,7.99490325,-8.34962500,6.58562500,5.11362500,3.21125000,0.41912500,0.92337500,0.28100000,0.69743810,356.07250000,0.38975000,0.96726410,1.30229351,979.69912500,29.81512500,0.06533292,6.39362500,64.72837500,771.71000000,0.06706327,12.84225000,18.23687500,32.24925000,0.00912500,0.59738900,7.12375000,9.45137500,5.37162500,26.45955016,9.20162500,8.07300000,80.01087500,1.23375000,0.59400000,4.93225000,11.84025000,7253.11900000,0.82400000,193.62775000,23.22325000,-7.08637500,26.30662500,5.94075000,136.83337500,1.96062500,51.38037500
PH19RD7492,420.0,421.0,0.70125000,7.17763381,-0.26387500,0.01725000,606.68200000,1.04712500,1.24506768,0.25412500,405.29187500,17.78887500,44.72171428,33.13862500,521.75737500,5.10500000,1.95575000,1.67762500,5.48123106,5.74575000,6.74500000,4.87262500,4.99100000,0.09750000,1.03637500,0.24650000,2.51920723,177.06850000,0.38900000,0.98098056,2.10487900,722.36762500,11.83850000,0.02873378,12.83137500,54.54837500,741.60837500,0.06226781,12.80537500,18.62100000,102.85062500,0.01100000,-0.02186454,9.61025000,9.21485714,4.15562500,25.51282485,8.29700000,5.26875000,21.79425000,1.75262500,0.47712500,2.79137500,12.13437500,3982.35112500,0.77937500,100.77050000,24.60762500,20.35687500,19.98500000,37.21012500,70.95525000,36.34537500,261.65812500
PH19RD7492,422.0,423.0,0.29500000,4.91694800,8.75900000,0.05200000,885.96700000,1.44400000,2.50178650,0.21100000,383.22300000,21.63600000,48.39000000,30.91500000,1259.83000000,5.77800000,2.85500000,2.47800000,12.63287770,5.62000000,6.88600000,4.82800000,3.19900000,0.09300000,1.09900000,0.22900000,1.70232400,365.15700000,0.38900000,0.97944369,4.53942660,2624.09600000,5.01600000,0.02760160,15.53400000,27.81200000,526.36400000,0.07350550,18.39500000,26.65000000,77.37500000,0.01000000,0.45128190,15.09200000,36.63100000,4.04400000,10.36011510,8.26000000,10.78700000,17.58600000,1.62600000,0.96300000,4.29300000,16.04100000,17172.23600000,0.15400000,347.89100000,20.75800000,311.45800000,26.80900000,18.18000000,140.65700000,55.90600000,215.88300000
PH19RD7492,423.0,424.0,2.70333333,4.43279540,44.54533333,0.22300000,353.16783333,3.78400000,2.77590843,0.23916666,619.93850000,19.74116666,49.87485714,34.85916666,999.94683333,5.52250000,2.88750000,2.47666666,11.92808565,-4.95300000,6.84016666,5.14766666,4.31283333,0.41216666,1.07916666,0.26183333,1.29585325,266.59250000,0.38933333,0.98062945,3.95829708,2874.13983333,4.42600000,0.05100415,9.77350000,59.18833333,765.72633333,0.12578052,17.04750000,23.38950000,54.67050000,0.00733333,0.40751445,13.03233333,20.71285714,4.81550000,14.94240082,9.11183333,9.11883333,21.73866666,1.68850000,0.92400000,4.29966666,14.08983333,13137.99716666,1.00900000,306.73216666,50.59700000,187.78566666,24.68866666,23.10600000,150.98383333,60.99550000,161.15133333
PH19RD7492,424.0,425.0,1.93375000,4.60262096,25.53700000,0.05000000,341.68600000,2.29625000,3.24192330,0.26950000,422.70150000,21.31375000,39.66366666,31.02375000,667.50175000,5.60525000,2.62350000,2.33350000,10.72737220,0.13225000,7.14250000,4.70675000,5.11925000,0.28700000,1.08575000,0.31500000,1.32877042,307.00525000,0.38925000,0.99060230,3.71214540,2126.20900000,15.14900000,0.03926776,8.87525000,46.49950000,604.29675000,0.05910486,19.66100000,20.20125000,54.58500000,0.00925000,0.54477126,14.51625000,18.86400000,4.72600000,17.92643593,9.51475000,12.26825000,17.04825000,1.88300000,0.78650000,4.22950000,13.60100000,9866.15200000,0.65500000,238.58450000,30.40775000,130.74800000,24.77975000,20.19150000,140.72050000,75.11175000,146.57425000
